PropertyType,NumberofRoom,Location,2008,2009,2010,2011,2012,2013,2014,2015
Terrace house,1 to 2 bed,"Malahide Road, Dublin 17",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Northern Cross, Dublin 17",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,Dublin 18,0,1228.29,1137.64,1127.64,1135,1208.37,1264.91,1299.43
Terrace house,1 to 2 bed,"Cabinteely, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Carrickmines, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Foxrock, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Leopardstown, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Sandyford, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Stepaside, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,Dublin 20,0,1046,961.54,933.11,911.02,923.59,980,1086.97
Terrace house,1 to 2 bed,"Chapelizod, Dublin 20",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Palmerstown, Dublin 20",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Clondalkin, Dublin 22",1044.13,981.45,895.86,849.93,848.2,876.92,915.88,941.21
Terrace house,1 to 2 bed,Dublin 24,1121.15,1010.36,886.16,851.47,833.02,816.72,889.4,1031.09
Terrace house,1 to 2 bed,"Ballycullen, Dublin 24",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Citywest, Dublin 24",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Firhouse, Dublin 24",0,0,0,0,0,0,0,0
Terrace house,1 to 2 bed,"Tallaght, Dublin 24",0,966.29,0,0,0,0,0,1039.27
Terrace house,1 to 3 bed,Dublin,1255.01,1142.88,1029.15,998.63,998.17,1018.84,1076.64,1157.68
Terrace house,1 to 3 bed,"Balbriggan, Dublin",1062.05,970.8,828.48,776.26,790.97,810.71,821.1,867.52
Terrace house,1 to 3 bed,"Blackrock, Dublin",1506.04,1379.84,1263.32,1218.68,1232.66,1267.45,1360.89,1460.15
Terrace house,1 to 3 bed,"Booterstown, Dublin",0,0,1248.29,1186.09,0,0,0,0
Terrace house,1 to 3 bed,"Cabinteely, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Citywest, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Dalkey, Dublin",0,0,0,1272.12,1266.38,1382.5,1522,1568.46
Terrace house,1 to 3 bed,"Donabate, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Dun Laoghaire, Dublin",1251.67,1206,1111,1052.8,1045.98,1118.47,1186.13,1316.28
Terrace house,1 to 3 bed,"Glenageary, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Howth, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Killiney, Dublin",0,1159.1,1045.32,1048.94,0,1125.92,1168.68,0
Terrace house,1 to 3 bed,"Kinsealy, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Lucan, Dublin",1197.13,1086.84,983.54,939.56,952.86,958.71,996.39,1065.95
Terrace house,1 to 3 bed,"Lusk, Dublin",1164.17,1042.32,894.19,857.94,863.97,863.15,933.26,985.47
Terrace house,1 to 3 bed,"Malahide, Dublin",1561.03,1331.29,1227.33,1213.94,1246.57,1255,1317.65,1423.92
Terrace house,1 to 3 bed,"Monkstown, Dublin",1310.03,1206.74,1166.09,1217.41,1179.9,1120.62,1217.14,1341.09
Terrace house,1 to 3 bed,"Mount Merrion, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Portmarnock, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Rathcoole, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Rush, Dublin",0,1013.91,946.76,845.86,830.46,834.9,905.28,988.51
Terrace house,1 to 3 bed,"Saggart, Dublin",0,0,0,968.47,975.82,1029.46,1130.87,1195.35
Terrace house,1 to 3 bed,"Sandycove, Dublin",0,0,0,1097.66,1183.06,0,0,0
Terrace house,1 to 3 bed,"Shankill, Dublin",0,0,0,0,0,0,1170.33,0
Terrace house,1 to 3 bed,"Skerries, Dublin",1070.97,1002.87,942.91,882.05,870.37,882.73,941.58,990
Terrace house,1 to 3 bed,"Stepaside, Dublin",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Stillorgan, Dublin",0,1346.43,1227.3,1225.56,1250,1315.1,1410.1,1524
Terrace house,1 to 3 bed,"Swords, Dublin",1194.94,1091.19,983.83,953.09,967.47,970.51,1012.73,1103.36
Terrace house,1 to 3 bed,Dublin 1,1115.66,1088.45,1032.32,992.63,1023.38,1068.21,1087.92,1157.35
Terrace house,1 to 3 bed,"I.F.S.C., Dublin 1",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Parnell Street, Dublin 1",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Spencer Dock, Dublin 1",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Summerhill, Dublin 1",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,Dublin 2,1680,1634.38,1554.43,1597.91,1620.88,1552.63,1573.23,1667.97
Terrace house,1 to 3 bed,"Aungier Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Charlemont Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Grand Canal Dock, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Grand Canal Square, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Hanover Quay, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Lower Mount Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Pearse Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Tara Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Temple Bar, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Townsend Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,Dublin 3,1263.78,1151.54,1026.68,977.66,981.78,1016.63,1101.85,1201.43
Terrace house,1 to 3 bed,"Clonliffe, Dublin 3",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Clontarf, Dublin 3",1405.63,1324.81,1195.7,1157.32,1155.14,1215.91,1271.79,1346
Terrace house,1 to 3 bed,"Drumcondra, Dublin 3",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"East Wall, Dublin 3",1177.49,1063.34,947.42,885.35,901.41,928.27,1016.69,1141.76
Terrace house,1 to 3 bed,"Eastwall, Dublin 3",0,1040.94,914.23,853,860.63,872.94,955.92,1072.73
Terrace house,1 to 3 bed,"Fairview, Dublin 3",0,1139.07,957.77,984.35,984.56,953.01,1056.07,1197.92
Terrace house,1 to 3 bed,"Marino, Dublin 3",0,1238.29,1095.49,1061.4,1073.5,1129.93,1249.26,1312.56
Terrace house,1 to 3 bed,"North Strand, Dublin 3",0,1074.21,981.01,930.9,926.29,1010.72,1072.19,1051.55
Terrace house,1 to 3 bed,Dublin 4,1621.54,1484.1,1347.28,1347.06,1401.17,1468.45,1567.74,1644.44
Terrace house,1 to 3 bed,"Ballsbridge, Dublin 4",1763.86,1648.39,1473.99,1482.52,1561.47,1628.03,1764.96,1877.02
Terrace house,1 to 3 bed,"Donnybrook, Dublin 4",1640.71,1500.77,1388.11,1367.01,1392,1512.81,1657.22,1689.12
Terrace house,1 to 3 bed,"Irishtown, Dublin 4",0,0,0,0,1289.53,1307.88,1361.25,1452.32
Terrace house,1 to 3 bed,"Merrion, Dublin 4",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Pembroke, Dublin 4",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Ringsend, Dublin 4",1379.17,1255.13,1150.95,1122.2,1112.41,1197.86,1309.4,1392.34
Terrace house,1 to 3 bed,"Sandymount, Dublin 4",1680,1548.14,1384.81,1369.8,1415.59,1473.94,1569.92,1633.09
Terrace house,1 to 3 bed,Dublin 5,1298.35,1199,1067.93,1015.05,1031.62,1048.43,1097.4,1172.45
Terrace house,1 to 3 bed,"Artane, Dublin 5",1253.76,1187.78,1078.43,1010.08,1005.18,1025.39,1074.28,1127.69
Terrace house,1 to 3 bed,"Killester, Dublin 5",0,0,0,1042.5,1089.29,1132.43,0,0
Terrace house,1 to 3 bed,"Raheny, Dublin 5",1294.45,1200.11,1093.26,1049.09,1091.57,1114.41,1148.32,1202.26
Terrace house,1 to 3 bed,Dublin 6,1514.62,1419.6,1286.64,1277.19,1304.16,1350.19,1414.41,1465.04
Terrace house,1 to 3 bed,"Dartry, Dublin 6",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Harolds Cross, Dublin 6",0,1163.67,1043.01,1010.42,999.5,1046.41,1239.32,1347.07
Terrace house,1 to 3 bed,"Milltown, Dublin 6",0,1381.67,1246.3,1244.62,1306.18,1321.27,1395.24,1506.43
Terrace house,1 to 3 bed,"Ranelagh, Dublin 6",1734.01,1603.32,1460.3,1433.85,1436.77,1473.41,1507.95,1570.89
Terrace house,1 to 3 bed,"Rathgar, Dublin 6",1573.73,1440.32,1258.88,1176.74,1212.98,1329.02,1461.4,1537.1
Terrace house,1 to 3 bed,"Rathmines, Dublin 6",1257.81,1266.17,1191.8,1210.84,1266.29,1319.42,1304.74,1250.9
Terrace house,1 to 3 bed,"Terenure, Dublin 6",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,Dublin 6W,1387.05,1248.26,1143.43,1131.5,1137.34,1185.53,1273.9,1359.48
Terrace house,1 to 3 bed,"Harolds Cross, Dublin 6W",1361.31,1223.28,1141.88,1117.74,1147.93,1222.2,1318.83,1360.79
Terrace house,1 to 3 bed,"Templeogue, Dublin 6W",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Terenure, Dublin 6W",1419.83,1303.42,1204.36,1145.83,1150.22,1236.12,1301.53,1329.19
Terrace house,1 to 3 bed,Dublin 7,1195.42,1099.19,982.76,935.82,952.1,974.3,1039.59,1121.79
Terrace house,1 to 3 bed,"Arbour Hill, Dublin 7",0,0,0,0,0,980.29,1084.12,1156.4
Terrace house,1 to 3 bed,"Cabra, Dublin 7",1167.49,1096.1,1003.83,928.73,908.55,940,1013.02,1072.66
Terrace house,1 to 3 bed,"Navan Road, Dublin 7",0,1213.49,1146.09,1058.82,996.62,1023.7,1102.6,1210.19
Terrace house,1 to 3 bed,"North Circular Road, Dublin 7",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Phibsboro, Dublin 7",1125.78,1115.99,1015.11,931.35,976.8,979.82,1071.66,1156.83
Terrace house,1 to 3 bed,"Smithfield, Dublin 7",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Stoneybatter, Dublin 7",1266.47,1118.38,989.25,957.9,974.33,1006.68,1084.51,1147.47
Terrace house,1 to 3 bed,Dublin 8,1263.92,1153.97,1038.69,1012.97,1024.52,1046.06,1118.31,1217.51
Terrace house,1 to 3 bed,"Christchurch, Dublin 8",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Cork Street, Dublin 8",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Dolphins Barn, Dublin 8",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Inchicore, Dublin 8",1241.55,1119.14,951.43,931.71,944.01,958.04,1063.45,1157.95
Terrace house,1 to 3 bed,"Islandbridge, Dublin 8",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Kilmainham , Dublin 8",1292.2,1165,1027.25,998.77,1053.41,1118.48,1183.72,1246.55
Terrace house,1 to 3 bed,"Portobello, Dublin 8",1327.72,1276.57,1252.2,1221.88,1193.75,1181.89,1297.24,1414.88
Terrace house,1 to 3 bed,"Rialto, Dublin 8",0,0,910.4,952.79,1003.3,1017.04,1084.02,1203.72
Terrace house,1 to 3 bed,"South Circular Road, Dublin 8",0,1217.17,1151.49,1059.23,894.15,1024.2,1078.58,1320.17
Terrace house,1 to 3 bed,"The Coombe, Dublin 8",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,Dublin 9,1247.78,1142.63,1032.85,1009.95,1033.68,1095.69,1158.17,1228.71
Terrace house,1 to 3 bed,"Ballymun, Dublin 9",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Beaumont, Dublin 9",0,0,0,962.03,978.75,1032.88,0,1280.64
Terrace house,1 to 3 bed,"Drumcondra, Dublin 9",1276.92,1169.49,1053.61,1047.02,1078.09,1161.69,1204.32,1238.43
Terrace house,1 to 3 bed,"Glasnevin, Dublin 9",0,0,0,1002.6,1031.9,1101.58,0,1343.89
Terrace house,1 to 3 bed,"Santry, Dublin 9",0,0,0,972.13,993.23,1040,0,0
Terrace house,1 to 3 bed,"Whitehall, Dublin 9",0,1052.82,1004.65,987.67,982.91,1010.73,1075.85,1168.5
Terrace house,1 to 3 bed,Dublin 10,1080.67,1008.07,939.36,884.37,875.93,902.7,914,1041.94
Terrace house,1 to 3 bed,"Ballyfermot, Dublin 10",1121.86,1020.78,954.36,934.95,915.47,921.32,924.88,1059.75
Terrace house,1 to 3 bed,"Cherry Orchard, Dublin 10",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,Dublin 11,1214.49,1096.71,1000.41,949.71,933.41,943.11,990.4,1069.58
Terrace house,1 to 3 bed,"Ballymun, Dublin 11",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Finglas, Dublin 11",1186.92,1075.66,986.99,929.3,917.74,933.98,970.81,1039.93
Terrace house,1 to 3 bed,"Glasnevin, Dublin 11",0,1120.44,1029.31,997.92,1002.82,967.85,968.69,1080.17
Terrace house,1 to 3 bed,"Meakstown, Dublin 11",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"St Margarets Road, Dublin 11",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,Dublin 12,1251.79,1141.92,1003.4,966.22,962.02,982.71,1044.65,1115.77
Terrace house,1 to 3 bed,"Crumlin, Dublin 12",1213.9,1117.96,968.92,947.54,941.02,934.76,988.5,1085.87
Terrace house,1 to 3 bed,"Drimnagh, Dublin 12",1288.11,1169.54,991,947.85,953.7,978.63,1061.39,1105.04
Terrace house,1 to 3 bed,"Kimmage, Dublin 12",0,1148.56,1029.89,985,1004.88,1040.2,1078.54,1172.45
Terrace house,1 to 3 bed,"Walkinstown, Dublin 12",1247.57,1139.71,1045.83,1015.75,994.87,1018.46,1086.74,1144.4
Terrace house,1 to 3 bed,Dublin 13,1297.33,1174.48,1039.53,1034.55,1047.33,1056.21,1091,1205.68
Terrace house,1 to 3 bed,"Baldoyle, Dublin 13",1275.81,1161.23,1031.37,962.05,945.87,1020.22,1097.97,1182.41
Terrace house,1 to 3 bed,"Balgriffin, Dublin 13",0,0,0,0,0,1129,0,0
Terrace house,1 to 3 bed,"Clongriffin, Dublin 13",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Donaghmede, Dublin 13",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Sutton, Dublin 13",0,1131.82,966.72,998.51,1047.88,1057.7,1077.54,1216.42
Terrace house,1 to 3 bed,Dublin 14,1461.5,1356.59,1224.41,1190.9,1233.01,1257.84,1333.87,1433.11
Terrace house,1 to 3 bed,"Churchtown, Dublin 14",0,1422.63,1303.09,1186.93,1216.77,1292.64,1336.3,1368.6
Terrace house,1 to 3 bed,"Clonskeagh, Dublin 14",0,1363.38,1250.13,1233.25,1255.75,1291.51,1352.68,1547.58
Terrace house,1 to 3 bed,"Dundrum, Dublin 14",1566.32,1419.76,1263.42,1203.4,1237.84,1247.92,1347.73,1450.83
Terrace house,1 to 3 bed,"Goatstown, Dublin 14",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Rathfarnham, Dublin 14",1285.77,1215.9,1113.69,1080.09,1120.65,1158.77,1242.53,1328.27
Terrace house,1 to 3 bed,Dublin 15,1173.16,1089.84,986.86,948.38,938.9,949.56,1002.73,1084.43
Terrace house,1 to 3 bed,"Ashtown, Dublin 15",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Blanchardstown, Dublin 15",1168.05,1110.49,991.38,927.37,900.77,880.95,927.09,1016.95
Terrace house,1 to 3 bed,"Carpenterstown, Dublin 15",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Castleknock, Dublin 15",1207.46,1111.22,1014.51,994.53,997.79,1017.29,1073.64,1174.22
Terrace house,1 to 3 bed,"Clonee, Dublin 15",1111.5,1018.33,929.25,907.51,900.85,907.29,947.94,1028.75
Terrace house,1 to 3 bed,"Clonsilla, Dublin 15",1109.55,1028.26,954.14,918.5,898.99,896,959.96,1037.38
Terrace house,1 to 3 bed,"Coolmine, Dublin 15",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Mulhuddart, Dublin 15",0,1032.76,937.43,917.56,902.44,900.98,961.32,973.95
Terrace house,1 to 3 bed,"Ongar, Dublin 15",0,1138.29,981,943.33,0,978.38,1046.27,1151.39
Terrace house,1 to 3 bed,"Porterstown, Dublin 15",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Royal Canal Park, Dublin 15",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Tyrrelstown, Dublin 15",0,1089.5,1002.98,960.56,0,981.88,1026.74,1116.06
Terrace house,1 to 3 bed,Dublin 16,1344.83,1237.59,1115.5,1096.05,1111.6,1152.28,1259.3,1325.5
Terrace house,1 to 3 bed,"Ballinteer, Dublin 16",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Dundrum, Dublin 16",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Knocklyon, Dublin 16",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Rathfarnham, Dublin 16",0,1190,0,0,1076.29,0,0,0
Terrace house,1 to 3 bed,"Sandyford, Dublin 16",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,Dublin 17,0,0,1056.47,982.55,965.84,956.2,968.16,994.03
Terrace house,1 to 3 bed,"Malahide Road, Dublin 17",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Northern Cross, Dublin 17",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,Dublin 18,1493.73,1362.74,1241.85,1232.67,1249.09,1310.43,1362.29,1397.35
Terrace house,1 to 3 bed,"Cabinteely, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Carrickmines, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Foxrock, Dublin 18",0,1412.86,1306.36,0,0,0,1473.33,0
Terrace house,1 to 3 bed,"Leopardstown, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Sandyford, Dublin 18",0,0,0,0,0,1332.17,0,0
Terrace house,1 to 3 bed,"Stepaside, Dublin 18",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,Dublin 20,1174.5,1089.33,994.75,966.87,952.53,987.82,1047.37,1126.14
Terrace house,1 to 3 bed,"Chapelizod, Dublin 20",0,0,988.75,969.53,982.65,1004.5,0,0
Terrace house,1 to 3 bed,"Palmerstown, Dublin 20",0,1057.49,1032.72,994.62,913.55,927.11,1025.6,1088.89
Terrace house,1 to 3 bed,"Clondalkin, Dublin 22",1141.75,1063.11,958.57,908.6,902.82,911.53,964.65,999.65
Terrace house,1 to 3 bed,Dublin 24,1206.11,1103.44,1001.06,957.8,944.49,945.24,990.25,1065.04
Terrace house,1 to 3 bed,"Ballycullen, Dublin 24",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Citywest, Dublin 24",0,0,0,0,0,0,0,0
Terrace house,1 to 3 bed,"Firhouse, Dublin 24",0,1097.9,0,0,0,962.82,1000.29,0
Terrace house,1 to 3 bed,"Tallaght, Dublin 24",1189.04,1085.01,988.48,948.42,935.05,933.58,971.7,1027.26
Terrace house,Four plus bed,Dublin,1486.07,1425.8,1355.25,1328.37,1383.53,1483.12,1468.9,1463.44
Terrace house,Four plus bed,"Balbriggan, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Blackrock, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Booterstown, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Cabinteely, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Citywest, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Dalkey, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Donabate, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Dun Laoghaire, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Glenageary, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Howth, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Killiney, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Kinsealy, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Lucan, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Lusk, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Malahide, Dublin",0,0,0,0,1654.55,1810.38,1880.88,0
Terrace house,Four plus bed,"Monkstown, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Mount Merrion, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Portmarnock, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Rathcoole, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Rush, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Saggart, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Sandycove, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Shankill, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Skerries, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Stepaside, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Stillorgan, Dublin",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Swords, Dublin",0,0,0,0,0,0,1321.67,0
Terrace house,Four plus bed,Dublin 1,0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"I.F.S.C., Dublin 1",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Parnell Street, Dublin 1",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Spencer Dock, Dublin 1",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Summerhill, Dublin 1",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,Dublin 2,0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Aungier Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Charlemont Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Grand Canal Dock, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Grand Canal Square, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Hanover Quay, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Lower Mount Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Pearse Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Tara Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Temple Bar, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Townsend Street, Dublin 2",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,Dublin 3,1447.51,1382.68,1231.89,1273.62,1343.26,1334.73,1366.44,1428.69
Terrace house,Four plus bed,"Clonliffe, Dublin 3",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Clontarf, Dublin 3",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Drumcondra, Dublin 3",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"East Wall, Dublin 3",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Eastwall, Dublin 3",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Fairview, Dublin 3",0,0,0,0,1390.09,1479.86,1475.5,1501.25
Terrace house,Four plus bed,"Marino, Dublin 3",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"North Strand, Dublin 3",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,Dublin 4,2356.38,2142.73,1996.57,2031.79,2109.47,2109.66,2131.35,2300.25
Terrace house,Four plus bed,"Ballsbridge, Dublin 4",0,2269.12,2125.1,0,0,0,2329.19,0
Terrace house,Four plus bed,"Donnybrook, Dublin 4",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Irishtown, Dublin 4",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Merrion, Dublin 4",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Pembroke, Dublin 4",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Ringsend, Dublin 4",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Sandymount, Dublin 4",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,Dublin 5,0,0,1258,1236.61,1283.85,0,1235.14,1255.32
Terrace house,Four plus bed,"Artane, Dublin 5",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Killester, Dublin 5",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Raheny, Dublin 5",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,Dublin 6,1915.88,1904.82,1830.04,1807.37,1841.46,1873.52,1911.94,1987.65
Terrace house,Four plus bed,"Dartry, Dublin 6",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Harolds Cross, Dublin 6",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Milltown, Dublin 6",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Ranelagh, Dublin 6",0,1990.7,1944.46,1862.8,1940.28,1927.04,0,0
Terrace house,Four plus bed,"Rathgar, Dublin 6",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Rathmines, Dublin 6",0,1781.72,1792.71,1852.24,1799.34,1850.79,1873.72,0
Terrace house,Four plus bed,"Terenure, Dublin 6",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,Dublin 6W,1861.5,1720.36,1615.8,1521.25,1533.45,1721.85,1792.76,1902.57
Terrace house,Four plus bed,"Harolds Cross, Dublin 6W",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Templeogue, Dublin 6W",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Terenure, Dublin 6W",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,Dublin 7,1431.59,1462.55,1392.81,1317.43,1390.52,1420.96,1394.18,1448.46
Terrace house,Four plus bed,"Arbour Hill, Dublin 7",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Cabra, Dublin 7",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Navan Road, Dublin 7",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"North Circular Road, Dublin 7",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Phibsboro, Dublin 7",0,0,1357.81,1339.13,1559.45,1542.12,1329.76,1418.19
Terrace house,Four plus bed,"Smithfield, Dublin 7",0,0,0,0,0,0,0,0
Terrace house,Four plus bed,"Stoneybatter, Dublin 7",0,0,0,0,0,0,0,0
