Year,Location,PropertyType,NumberofBedrooms,VacancyRate,CPI,Price.Rent.Ratio,HousingStock,Rent
2014,"Balgriffin, Dublin 13",Terrace house,All bedrooms,0,47.04,103.8,2014000,1323.96
2014,"Ballinteer, Dublin 16",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1241.34
2014,"Ballinteer, Dublin 16",Apartment,All bedrooms,0,47.04,103.8,2014000,1241.34
2014,"Ballinteer, Dublin 16",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1392.78
2014,"Ballsbridge, Dublin 4",Apartment,All bedrooms,0,47.04,103.8,2014000,1489.68
2014,"Ballsbridge, Dublin 4",Terrace house,All bedrooms,0,47.04,103.8,2014000,1880.7
2014,"Ballsbridge, Dublin 4",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1934.02
2014,"Ballsbridge, Dublin 4",Other flats,All bedrooms,0,47.04,103.8,2014000,797.7
2014,"Ballsbridge, Dublin 4",Other flats,1 to 3 bed,0,47.04,103.8,2014000,797.7
2014,"Ballycullen, Dublin 24",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1020.96
2014,"Ballycullen, Dublin 24",Apartment,All bedrooms,0,47.04,103.8,2014000,1020.96
2014,"Ballycullen, Dublin 24",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1189.52
2014,"Ballyfermot, Dublin 10",Apartment,All bedrooms,0,47.04,103.8,2014000,816.88
2014,"Ballyfermot, Dublin 10",Apartment,1 to 3 bed,0,47.04,103.8,2014000,816.88
2014,"Ballyfermot, Dublin 10",Terrace house,All bedrooms,0,47.04,103.8,2014000,928.99
2014,"Ballyfermot, Dublin 10",Semi detached house,All bedrooms,0,47.04,103.8,2014000,967.35
2014,"Ballymun, Dublin 11",Apartment,All bedrooms,0,47.04,103.8,2014000,843.4
2014,"Ballymun, Dublin 9",Apartment,All bedrooms,0,47.04,103.8,2014000,807.34
2014,"Ballymun, Dublin 9",Apartment,1 to 3 bed,0,47.04,103.8,2014000,807.34
2014,"Ballymun, Dublin 9",Apartment,1 to 2 bed,0,47.04,103.8,2014000,807.34
2014,"Beaumont, Dublin 9",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1222.8
2014,"Beaumont, Dublin 9",Apartment,All bedrooms,0,47.04,103.8,2014000,938.87
2014,"Blackrock, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1298.39
2014,"Blackrock, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1387.82
2014,"Blackrock, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1605.23
2014,"Blackrock, Dublin",Detached house,All bedrooms,0,47.04,103.8,2014000,1832.12
2014,"Blackrock, Dublin",Other flats,1 to 3 bed,0,47.04,103.8,2014000,791.71
2014,"Blackrock, Dublin",Other flats,All bedrooms,0,47.04,103.8,2014000,791.71
2014,"Blanchardstown, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,1000.16
2014,"Blanchardstown, Dublin 15",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1015.88
2014,"Blanchardstown, Dublin 15",Terrace house,All bedrooms,0,47.04,103.8,2014000,931.24
2014,"Booterstown, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1313.05
2014,"Booterstown, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1313.05
2014,"Booterstown, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1524.38
2014,"Booterstown, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1792.98
2014,"Cabinteely, Dublin 18",Apartment,All bedrooms,0,47.04,103.8,2014000,1175.16
2014,"Cabinteely, Dublin 18",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1441.03
2014,"Cabinteely, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1143.97
2014,"Cabinteely, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1143.97
2014,"Cabra, Dublin 7",Terrace house,All bedrooms,0,47.04,103.8,2014000,1019.28
2014,"Cabra, Dublin 7",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1116.3
2014,"Cabra, Dublin 7",Other flats,All bedrooms,0,47.04,103.8,2014000,594.83
2014,"Cabra, Dublin 7",Apartment,All bedrooms,0,47.04,103.8,2014000,793.35
2014,"Carpenterstown, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,974.65
2014,"Carpenterstown, Dublin 15",Apartment,1 to 3 bed,0,47.04,103.8,2014000,974.65
2014,"Carrickmines, Dublin 18",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1214.22
2014,"Carrickmines, Dublin 18",Apartment,All bedrooms,0,47.04,103.8,2014000,1214.22
2014,"Castleknock, Dublin 15",Terrace house,All bedrooms,0,47.04,103.8,2014000,1090.6
2014,"Castleknock, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,1136.32
2014,"Castleknock, Dublin 15",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1171.65
2014,"Castleknock, Dublin 15",Detached house,All bedrooms,0,47.04,103.8,2014000,1329.57
2014,"Chapelizod, Dublin 20",Apartment,All bedrooms,0,47.04,103.8,2014000,995.38
2014,"Charlemont Street, Dublin 2",Apartment,All bedrooms,0,47.04,103.8,2014000,1478.63
2014,"Cherry Orchard, Dublin 10",Apartment,1 to 3 bed,0,47.04,103.8,2014000,913.37
2014,"Cherry Orchard, Dublin 10",Apartment,All bedrooms,0,47.04,103.8,2014000,913.37
2014,"Christchurch, Dublin 8",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1003.94
2014,"Christchurch, Dublin 8",Apartment,All bedrooms,0,47.04,103.8,2014000,1003.94
2014,"Churchtown, Dublin 14",Apartment,All bedrooms,0,47.04,103.8,2014000,1128.29
2014,"Churchtown, Dublin 14",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1128.29
2014,"Churchtown, Dublin 14",Terrace house,All bedrooms,0,47.04,103.8,2014000,1415.42
2014,"Churchtown, Dublin 14",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1570.53
2014,"Citywest, Dublin 24",Apartment,All bedrooms,0,47.04,103.8,2014000,943.44
2014,"Citywest, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1021.51
2014,"Citywest, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1021.51
2014,"Clondalkin, Dublin 22",Apartment,All bedrooms,0,47.04,103.8,2014000,881.35
2014,"Clondalkin, Dublin 22",Terrace house,All bedrooms,0,47.04,103.8,2014000,969.07
2014,"Clondalkin, Dublin 22",Semi detached house,All bedrooms,0,47.04,103.8,2014000,991.5
2014,"Clonee, Dublin 15",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1055.94
2014,"Clonee, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,902.73
2014,"Clonee, Dublin 15",Apartment,1 to 3 bed,0,47.04,103.8,2014000,902.73
2014,"Clonee, Dublin 15",Terrace house,All bedrooms,0,47.04,103.8,2014000,951.89
2014,"Clongriffin, Dublin 13",Apartment,All bedrooms,0,47.04,103.8,2014000,1040.85
2014,"Clonliffe, Dublin 3",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1012.43
2014,"Clonliffe, Dublin 3",Apartment,All bedrooms,0,47.04,103.8,2014000,1012.43
2014,"Clonliffe, Dublin 3",Other flats,1 to 3 bed,0,47.04,103.8,2014000,599.35
2014,"Clonliffe, Dublin 3",Other flats,All bedrooms,0,47.04,103.8,2014000,599.35
2014,"Clonsilla, Dublin 15",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1079.13
2014,"Clonsilla, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,944.15
2014,"Clonsilla, Dublin 15",Terrace house,All bedrooms,0,47.04,103.8,2014000,962.07
2014,"Clonskeagh, Dublin 14",Apartment,All bedrooms,0,47.04,103.8,2014000,1208.99
2014,"Clonskeagh, Dublin 14",Terrace house,All bedrooms,0,47.04,103.8,2014000,1492.5
2014,"Clonskeagh, Dublin 14",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1747.9
2014,"Clontarf, Dublin 3",Apartment,All bedrooms,0,47.04,103.8,2014000,1124.81
2014,"Clontarf, Dublin 3",Terrace house,All bedrooms,0,47.04,103.8,2014000,1290.22
2014,"Clontarf, Dublin 3",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1425.49
2014,"Clontarf, Dublin 3",Other flats,1 to 3 bed,0,47.04,103.8,2014000,637.2
2014,"Clontarf, Dublin 3",Other flats,All bedrooms,0,47.04,103.8,2014000,637.2
2014,"Coolmine, Dublin 15",Apartment,All bedrooms,0,47.04,103.8,2014000,1029.74
2014,"Cork Street, Dublin 8",Apartment,All bedrooms,0,47.04,103.8,2014000,1071.71
2014,"Crumlin, Dublin 12",Terrace house,All bedrooms,0,47.04,103.8,2014000,1003.08
2014,"Crumlin, Dublin 12",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1065.38
2014,"Crumlin, Dublin 12",Other flats,All bedrooms,0,47.04,103.8,2014000,696.89
2014,"Crumlin, Dublin 12",Apartment,All bedrooms,0,47.04,103.8,2014000,915.38
2014,"Crumlin, Dublin 12",Apartment,1 to 3 bed,0,47.04,103.8,2014000,915.38
2014,"Dalkey, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1365.26
2014,"Dalkey, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1365.26
2014,"Dalkey, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1487.57
2014,"Dalkey, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1541.51
2014,"Dartry, Dublin 6",Apartment,All bedrooms,0,47.04,103.8,2014000,1298.02
2014,"Donabate, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1095.16
2014,"Donabate, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,839.56
2014,"Donabate, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,839.56
2014,"Donaghmede, Dublin 13",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1112.35
2014,"Donaghmede, Dublin 13",Apartment,All bedrooms,0,47.04,103.8,2014000,983.68
2014,"Donaghmede, Dublin 13",Apartment,1 to 3 bed,0,47.04,103.8,2014000,983.68
2014,"Donnybrook, Dublin 4",Apartment,All bedrooms,0,47.04,103.8,2014000,1376.25
2014,"Donnybrook, Dublin 4",Terrace house,All bedrooms,0,47.04,103.8,2014000,1715.96
2014,"Donnybrook, Dublin 4",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1873.89
2014,"Donnybrook, Dublin 4",Other flats,1 to 3 bed,0,47.04,103.8,2014000,775.85
2014,"Donnybrook, Dublin 4",Other flats,All bedrooms,0,47.04,103.8,2014000,775.85
2014,"Drimnagh, Dublin 12",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1051.58
2014,"Drimnagh, Dublin 12",Terrace house,All bedrooms,0,47.04,103.8,2014000,1064.23
2014,"Drimnagh, Dublin 12",Apartment,All bedrooms,0,47.04,103.8,2014000,1188.16
2014,"Drimnagh, Dublin 12",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1188.16
2014,"Drumcondra, Dublin 3",Apartment,All bedrooms,0,47.04,103.8,2014000,1212.06
2014,"Drumcondra, Dublin 9",Apartment,All bedrooms,0,47.04,103.8,2014000,1166.09
2014,"Drumcondra, Dublin 9",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1295.57
2014,"Drumcondra, Dublin 9",Terrace house,All bedrooms,0,47.04,103.8,2014000,1356.44
2014,"Drumcondra, Dublin 9",Other flats,All bedrooms,0,47.04,103.8,2014000,578.3
2014,Dublin 1,Apartment,All bedrooms,0,47.04,103.8,2014000,1130.22
2014,Dublin 1,Terrace house,All bedrooms,0,47.04,103.8,2014000,1135.25
2014,Dublin 1,Other flats,All bedrooms,0,47.04,103.8,2014000,681.11
2014,Dublin 10,Apartment,1 to 3 bed,0,47.04,103.8,2014000,893.18
2014,Dublin 10,Apartment,All bedrooms,0,47.04,103.8,2014000,893.18
2014,Dublin 10,Terrace house,All bedrooms,0,47.04,103.8,2014000,926.42
2014,Dublin 10,Semi detached house,All bedrooms,0,47.04,103.8,2014000,987.83
2014,Dublin 11,Terrace house,All bedrooms,0,47.04,103.8,2014000,1016.24
2014,Dublin 11,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1080.48
2014,Dublin 11,Other flats,1 to 3 bed,0,47.04,103.8,2014000,659.32
2014,Dublin 11,Other flats,All bedrooms,0,47.04,103.8,2014000,659.32
2014,Dublin 11,Apartment,All bedrooms,0,47.04,103.8,2014000,958.12
2014,Dublin 12,Apartment,All bedrooms,0,47.04,103.8,2014000,1025.98
2014,Dublin 12,Terrace house,All bedrooms,0,47.04,103.8,2014000,1056.55
2014,Dublin 12,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1138.06
2014,Dublin 12,Detached house,All bedrooms,0,47.04,103.8,2014000,1195.29
2014,Dublin 12,Other flats,All bedrooms,0,47.04,103.8,2014000,675.37
2014,Dublin 13,Apartment,All bedrooms,0,47.04,103.8,2014000,1052.3
2014,Dublin 13,Terrace house,All bedrooms,0,47.04,103.8,2014000,1162
2014,Dublin 13,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1212.43
2014,Dublin 14,Apartment,All bedrooms,0,47.04,103.8,2014000,1240.57
2014,Dublin 14,Terrace house,All bedrooms,0,47.04,103.8,2014000,1387.1
2014,Dublin 14,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1587.1
2014,Dublin 14,Detached house,All bedrooms,0,47.04,103.8,2014000,1819.96
2014,Dublin 14,Other flats,All bedrooms,0,47.04,103.8,2014000,842.81
2014,Dublin 14,Other flats,1 to 3 bed,0,47.04,103.8,2014000,842.81
2014,Dublin 15,Terrace house,All bedrooms,0,47.04,103.8,2014000,1017.32
2014,Dublin 15,Apartment,All bedrooms,0,47.04,103.8,2014000,1026.32
2014,Dublin 15,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1080.51
2014,Dublin 15,Detached house,All bedrooms,0,47.04,103.8,2014000,1246.57
2014,Dublin 16,Apartment,All bedrooms,0,47.04,103.8,2014000,1204.66
2014,Dublin 16,Apartment,1 to 3 bed,0,47.04,103.8,2014000,1204.66
2014,Dublin 16,Terrace house,All bedrooms,0,47.04,103.8,2014000,1260.16
2014,Dublin 16,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1355.12
2014,Dublin 16,Detached house,All bedrooms,0,47.04,103.8,2014000,1533.97
2014,Dublin 17,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1070.43
2014,Dublin 17,Apartment,All bedrooms,0,47.04,103.8,2014000,982.46
2014,Dublin 17,Terrace house,All bedrooms,0,47.04,103.8,2014000,984.03
2014,Dublin 18,Apartment,All bedrooms,0,47.04,103.8,2014000,1256.1
2014,Dublin 18,Terrace house,All bedrooms,0,47.04,103.8,2014000,1403.02
2014,Dublin 18,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1465.62
2014,Dublin 18,Detached house,All bedrooms,0,47.04,103.8,2014000,2057.36
2014,Dublin 2,Apartment,All bedrooms,0,47.04,103.8,2014000,1349.7
2014,Dublin 2,Terrace house,All bedrooms,0,47.04,103.8,2014000,1593.71
2014,Dublin 2,Other flats,All bedrooms,0,47.04,103.8,2014000,866.88
2014,Dublin 20,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1065.31
2014,Dublin 20,Terrace house,All bedrooms,0,47.04,103.8,2014000,1065.94
2014,Dublin 20,Apartment,All bedrooms,0,47.04,103.8,2014000,998.77
2014,Dublin 24,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1045.2
2014,Dublin 24,Detached house,All bedrooms,0,47.04,103.8,2014000,1117.09
2014,Dublin 24,Apartment,All bedrooms,0,47.04,103.8,2014000,928.8
2014,Dublin 24,Terrace house,All bedrooms,0,47.04,103.8,2014000,997.13
2014,Dublin 3,Apartment,All bedrooms,0,47.04,103.8,2014000,1102.57
2014,Dublin 3,Terrace house,All bedrooms,0,47.04,103.8,2014000,1140.4
2014,Dublin 3,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1307.79
2014,Dublin 3,Other flats,All bedrooms,0,47.04,103.8,2014000,644.27
2014,Dublin 4,Apartment,All bedrooms,0,47.04,103.8,2014000,1405.17
2014,Dublin 4,Terrace house,All bedrooms,0,47.04,103.8,2014000,1642.35
2014,Dublin 4,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1887.16
2014,Dublin 4,Detached house,All bedrooms,0,47.04,103.8,2014000,2261.65
2014,Dublin 4,Other flats,All bedrooms,0,47.04,103.8,2014000,833.68
2014,Dublin 5,Apartment,All bedrooms,0,47.04,103.8,2014000,1028.17
2014,Dublin 5,Terrace house,All bedrooms,0,47.04,103.8,2014000,1110.91
2014,Dublin 5,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1172.95
2014,Dublin 5,Detached house,All bedrooms,0,47.04,103.8,2014000,1246.75
2014,Dublin 5,Other flats,All bedrooms,0,47.04,103.8,2014000,742.06
2014,Dublin 6,Apartment,All bedrooms,0,47.04,103.8,2014000,1186.01
2014,Dublin 6,Terrace house,All bedrooms,0,47.04,103.8,2014000,1484.57
2014,Dublin 6,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1624.31
2014,Dublin 6,Other flats,All bedrooms,0,47.04,103.8,2014000,729.95
2014,Dublin 6W,Apartment,All bedrooms,0,47.04,103.8,2014000,1127.92
2014,Dublin 6W,Terrace house,All bedrooms,0,47.04,103.8,2014000,1344.83
2014,Dublin 6W,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1471.93
2014,Dublin 6W,Other flats,All bedrooms,0,47.04,103.8,2014000,716.57
2014,Dublin 7,Apartment,All bedrooms,0,47.04,103.8,2014000,1024.5
2014,Dublin 7,Terrace house,All bedrooms,0,47.04,103.8,2014000,1088.24
2014,Dublin 7,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1190.27
2014,Dublin 7,Other flats,All bedrooms,0,47.04,103.8,2014000,609.87
2014,Dublin 8,Apartment,All bedrooms,0,47.04,103.8,2014000,1028.4
2014,Dublin 8,Terrace house,All bedrooms,0,47.04,103.8,2014000,1144
2014,Dublin 8,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1207.59
2014,Dublin 8,Other flats,All bedrooms,0,47.04,103.8,2014000,672
2014,Dublin 9,Apartment,All bedrooms,0,47.04,103.8,2014000,1230.57
2014,Dublin 9,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1237.96
2014,Dublin 9,Terrace house,All bedrooms,0,47.04,103.8,2014000,1280.98
2014,Dublin 9,Detached house,All bedrooms,0,47.04,103.8,2014000,1385
2014,Dublin 9,Other flats,All bedrooms,0,47.04,103.8,2014000,618.55
2014,Dublin,Apartment,All bedrooms,0,47.04,103.8,2014000,1085.26
2014,Dublin,Terrace house,All bedrooms,0,47.04,103.8,2014000,1114.52
2014,Dublin,Semi detached house,All bedrooms,0,47.04,103.8,2014000,1193.89
2014,Dublin,Detached house,All bedrooms,0,47.04,103.8,2014000,1648.29
2014,Dublin,Other flats,All bedrooms,0,47.04,103.8,2014000,728.92
2014,"Dun Laoghaire, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1214.59
2014,"Dun Laoghaire, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1271.88
2014,"Dun Laoghaire, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1431.31
2014,"Dun Laoghaire, Dublin",Other flats,All bedrooms,0,47.04,103.8,2014000,787.51
2014,"Dun Laoghaire, Dublin",Other flats,1 to 3 bed,0,47.04,103.8,2014000,787.51
2014,"Dundrum, Dublin 14",Apartment,All bedrooms,0,47.04,103.8,2014000,1311.54
2014,"Dundrum, Dublin 14",Terrace house,All bedrooms,0,47.04,103.8,2014000,1372.54
2014,"Dundrum, Dublin 14",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1577.41
2014,"Dundrum, Dublin 16",Apartment,All bedrooms,0,47.04,103.8,2014000,1285.48
2014,"Dundrum, Dublin 16",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1285.48
2014,"Dundrum, Dublin 16",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1611.17
2014,"East Wall, Dublin 3",Terrace house,All bedrooms,0,47.04,103.8,2014000,1022.53
2014,"East Wall, Dublin 3",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1070.92
2014,"East Wall, Dublin 3",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1083.95
2014,"East Wall, Dublin 3",Apartment,All bedrooms,0,47.04,103.8,2014000,1083.95
2014,"Eastwall, Dublin 3",Terrace house,1 to 3 bed,0,47.04,103.8,2014000,955.92
2014,"Eastwall, Dublin 3",Terrace house,All bedrooms,0,47.04,103.8,2014000,955.92
2014,"Fairview, Dublin 3",Apartment,All bedrooms,0,47.04,103.8,2014000,1014.13
2014,"Fairview, Dublin 3",Terrace house,All bedrooms,0,47.04,103.8,2014000,1242.48
2014,"Fairview, Dublin 3",Other flats,All bedrooms,0,47.04,103.8,2014000,639.26
2014,"Finglas, Dublin 11",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1011.45
2014,"Finglas, Dublin 11",Other flats,1 to 3 bed,0,47.04,103.8,2014000,620.57
2014,"Finglas, Dublin 11",Other flats,All bedrooms,0,47.04,103.8,2014000,620.57
2014,"Finglas, Dublin 11",Apartment,All bedrooms,0,47.04,103.8,2014000,959.99
2014,"Finglas, Dublin 11",Terrace house,All bedrooms,0,47.04,103.8,2014000,987.56
2014,"Firhouse, Dublin 24",Terrace house,All bedrooms,0,47.04,103.8,2014000,1036.83
2014,"Firhouse, Dublin 24",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1145.53
2014,"Firhouse, Dublin 24",Apartment,All bedrooms,0,47.04,103.8,2014000,960.78
2014,"Firhouse, Dublin 24",Apartment,1 to 3 bed,0,47.04,103.8,2014000,960.78
2014,"Foxrock, Dublin 18",Terrace house,All bedrooms,0,47.04,103.8,2014000,1497.71
2014,"Foxrock, Dublin 18",Apartment,All bedrooms,0,47.04,103.8,2014000,1568.24
2014,"Foxrock, Dublin 18",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1655.53
2014,"Foxrock, Dublin 18",Detached house,All bedrooms,0,47.04,103.8,2014000,2155.91
2014,"Glasnevin, Dublin 11",Apartment,All bedrooms,0,47.04,103.8,2014000,1039.42
2014,"Glasnevin, Dublin 11",Terrace house,All bedrooms,0,47.04,103.8,2014000,1099.35
2014,"Glasnevin, Dublin 11",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1256.83
2014,"Glasnevin, Dublin 9",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1331.35
2014,"Glasnevin, Dublin 9",Terrace house,All bedrooms,0,47.04,103.8,2014000,1342.55
2014,"Glasnevin, Dublin 9",Apartment,All bedrooms,0,47.04,103.8,2014000,1828.73
2014,"Glasnevin, Dublin 9",Other flats,1 to 3 bed,0,47.04,103.8,2014000,695.42
2014,"Glasnevin, Dublin 9",Other flats,All bedrooms,0,47.04,103.8,2014000,695.42
2014,"Glenageary, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1408.77
2014,"Goatstown, Dublin 14",Apartment,All bedrooms,0,47.04,103.8,2014000,1434.07
2014,"Goatstown, Dublin 14",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1832.61
2014,"Grand Canal Dock, Dublin 2",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1835.57
2014,"Grand Canal Dock, Dublin 2",Apartment,All bedrooms,0,47.04,103.8,2014000,1835.57
2014,"Grand Canal Square, Dublin 2",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1956.45
2014,"Grand Canal Square, Dublin 2",Apartment,All bedrooms,0,47.04,103.8,2014000,1956.45
2014,"Hanover Quay, Dublin 2",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1857.73
2014,"Hanover Quay, Dublin 2",Apartment,All bedrooms,0,47.04,103.8,2014000,1857.73
2014,"Harolds Cross, Dublin 6",Apartment,All bedrooms,0,47.04,103.8,2014000,1040.91
2014,"Harolds Cross, Dublin 6",Terrace house,All bedrooms,0,47.04,103.8,2014000,1287.31
2014,"Harolds Cross, Dublin 6W",Terrace house,All bedrooms,0,47.04,103.8,2014000,1389.33
2014,"Harolds Cross, Dublin 6W",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1416.67
2014,"Harolds Cross, Dublin 6W",Other flats,1 to 3 bed,0,47.04,103.8,2014000,774.57
2014,"Harolds Cross, Dublin 6W",Other flats,All bedrooms,0,47.04,103.8,2014000,774.57
2014,"Harolds Cross, Dublin 6W",Apartment,1 to 3 bed,0,47.04,103.8,2014000,942.07
2014,"Harolds Cross, Dublin 6W",Apartment,All bedrooms,0,47.04,103.8,2014000,942.07
2014,"Howth, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1196.73
2014,"I.F.S.C., Dublin 1",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1315.36
2014,"I.F.S.C., Dublin 1",Apartment,All bedrooms,0,47.04,103.8,2014000,1315.36
2014,"Inchicore, Dublin 8",Apartment,All bedrooms,0,47.04,103.8,2014000,1015.95
2014,"Inchicore, Dublin 8",Terrace house,All bedrooms,0,47.04,103.8,2014000,1081.37
2014,"Inchicore, Dublin 8",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1147.07
2014,"Inchicore, Dublin 8",Other flats,1 to 2 bed,0,47.04,103.8,2014000,710.15
2014,"Inchicore, Dublin 8",Other flats,All bedrooms,0,47.04,103.8,2014000,710.15
2014,"Inchicore, Dublin 8",Other flats,1 to 3 bed,0,47.04,103.8,2014000,710.15
2014,"Irishtown, Dublin 4",Apartment,1 to 2 bed,0,47.04,103.8,2014000,1152.74
2014,"Irishtown, Dublin 4",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1152.74
2014,"Irishtown, Dublin 4",Apartment,All bedrooms,0,47.04,103.8,2014000,1152.74
2014,"Irishtown, Dublin 4",Terrace house,All bedrooms,0,47.04,103.8,2014000,1415.98
2014,"Islandbridge, Dublin 8",Apartment,All bedrooms,0,47.04,103.8,2014000,1251.03
2014,"Killester, Dublin 5",Apartment,1 to 3 bed,0,47.04,103.8,2014000,988.3
2014,"Killester, Dublin 5",Apartment,All bedrooms,0,47.04,103.8,2014000,988.3
2014,"Killiney, Dublin",Terrace house,All bedrooms,0,47.04,103.8,2014000,1195.42
2014,"Killiney, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,1358.21
2014,"Killiney, Dublin",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1371.53
2014,"Killiney, Dublin",Detached house,All bedrooms,0,47.04,103.8,2014000,1873.39
2014,"Kilmainham , Dublin 8",Apartment,All bedrooms,0,47.04,103.8,2014000,1088.12
2014,"Kilmainham , Dublin 8",Terrace house,All bedrooms,0,47.04,103.8,2014000,1203.33
2014,"Kimmage, Dublin 12",Apartment,1 to 3 bed,0,47.04,103.8,2014000,1056.86
2014,"Kimmage, Dublin 12",Apartment,All bedrooms,0,47.04,103.8,2014000,1056.86
2014,"Kimmage, Dublin 12",Terrace house,All bedrooms,0,47.04,103.8,2014000,1126.31
2014,"Kimmage, Dublin 12",Semi detached house,All bedrooms,0,47.04,103.8,2014000,1279.87
2014,"Kimmage, Dublin 12",Other flats,1 to 3 bed,0,47.04,103.8,2014000,696.01
2014,"Kimmage, Dublin 12",Other flats,All bedrooms,0,47.04,103.8,2014000,696.01
2014,"Kinsealy, Dublin",Apartment,1 to 3 bed,0,47.04,103.8,2014000,909.03
2014,"Kinsealy, Dublin",Apartment,All bedrooms,0,47.04,103.8,2014000,909.03
